,4022.0,4023.0,4024.0,4025.0,4026.0,4027.0,4028.0,4029.0,4030.0,4031.0,4032.0,4033.0,4034.0,4035.0,4036.0,4037.0,4038.0,4039.0,4040.0,4041.0,4042.0,4043.0,4044.0,4045.0,4046.0,4047.0,4048.0,4049.0,4050.0,4051.0,4052.0,4053.0,4054.0,4055.0,4056.0,4057.0,4058.0,4059.0,4060.0,4061.0,4062.0,4063.0,4064.0,4065.0,4066.0,4067.0,4068.0,4069.0,4070.0,4071.0,4072.0,4073.0,4074.0,4075.0,4076.0,4077.0,4078.0,4079.0,4080.0,4081.0,4082.0,4083.0,4084.0,4085.0,4086.0,4087.0,4088.0,4089.0,4090.0,4091.0,4092.0,4093.0,4094.0,4095.0,4096.0,4097.0,4098.0,
16:41:18,,,,,,,,,,,,,,,   0.1,   0.5,   0.5,   1.0,   9.0,,  12.5,,  -1.0,  -0.1,  -2.8,  -0.7,  -1.0,  -1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:41:23,,,,,,,,,   4.0,,,,   0.8,   3.8,   0.1,   0.5,   1.5,   1.0,   2.0(0.1),,(1.0),  -2.4,  -1.4,  -0.1,  -2.3(0.1),  -1.6,  -0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:41:25,,,,,   0.5,   0.0,   5.0,   0.4,   4.0,,,,   0.8,   4.8,   0.1,   0.5,   0.0,   0.3(0.2),(0.1),(0.5),, -24.2,  -1.4,  -0.1,  -3.3,  -1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:41:27,,,  12.6,  23.3,   0.5,,   5.0,   0.4,   2.0,,,,   0.8,   3.5,   0.1,   0.0(0.5),(0.0),,,  -2.0,, -18.9(0.0),  -1.2,  -0.1,  -3.3,  -1.6,  -0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:41:29,,   0.9,  12.6,  23.3,,,   5.0,   0.4,   2.0,,,   0.5,   0.7,   2.3,   0.0(0.1),  -0.9,,  -0.5,, -15.0(0.0),  -0.5,  -3.2,  -1.2,  -0.3,  -3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:41:31,,  19.5,   5.2,  19.6,,,   5.0,   0.4,   1.0,,,   0.5,   0.7,  13.4,   2.0,  -0.1(0.9),,  -0.5,, -13.4,  -0.5,  -3.3,  -1.2,  -0.3,  -3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:41:32,,   0.1,   5.2,  19.9,,,   5.0,   0.4,   0.7,,,   0.5,   1.2,  13.4,   2.0(0.0),  -0.0,,,  -0.5, -13.5,  -0.5,  -3.3,  -1.2,  -0.3,  -3.5,  -0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:41:34,,   0.1,   5.2,  19.9,,,   5.0,   0.4,   0.7,,,   0.5,   1.2,  13.4,   1.8(0.3),,,,  -2.0, -12.0,  -0.5,  -3.3,  -1.2,  -0.3,  -3.5,  -0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:41:38,,,,,,,,   0.4,   0.9,,,   0.5,   1.2,  14.8,  17.3(0.5),(0.0),,,  -1.5(0.0),  -2.4,  -0.5,  -3.3,  -1.2,  -0.3,  -3.5,  -0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:41:40,,,,,,,,   0.4,   0.9,,,   0.5,   1.2,   3.6,  16.8,(0.1),,,   0.2(0.1),,  -1.5,  -3.3,  -1.2,  -0.3,  -3.5,  -0.7,  -0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:41:42,,,,,,,,   0.3,   2.4,,,   0.5,   1.2,   3.2,  10.7(0.3),   3.9(0.1),,  -7.1,-192.3(0.1),,  -0.5,  -4.7,  -1.2,  -0.3,  -3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:41:44,,,,,,,,   0.3,   2.4,,,   0.5,   1.2,   3.2,  10.7,   3.8(0.1),,  -0.6,-192.3,,  -0.5,  -4.7,  -1.2,  -0.3,  -3.6,  -0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:41:46,,,,,,,,   0.3,   2.4,,,,   1.2,   3.1,   4.6,   4.7(0.5),,  -1.3,-192.3,,,  -3.4,,  -0.3,  -3.6,  -0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:41:48,,,,,,,   5.0,   0.4,   2.4,,,,   1.2,   3.1,   4.6,   4.5(0.1),,  -4.8,-192.3,,,  -3.4,,  -0.3,  -3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:41:50,,,   8.8,   6.8,,,   5.0,   0.1,  17.5,,,,   1.2,   3.1,   4.1,   2.7(1.0),,  -4.4,-192.3,  -0.5,,  -3.4,,  -0.6,  -3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:41:54,   0.7,  20.2,   9.5,   6.8,,,   5.0,,  17.3,   0.2,,,   2.2,   2.7,(0.4),  -0.3(0.0),,  -4.2,-193.3,  -0.5,,  -3.4,,  -0.6,  -3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:41:56,,  19.5,   9.5,   6.8,,,   5.0,,  17.3,   0.2,,,   2.2,   3.8,,  -0.2(0.1),,  -4.6,-193.3,  -0.5,,  -3.4,  -0.2,  -0.6,  -2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:41:58,,   0.8,   9.5,   6.8,,,   5.2,,  17.3,   0.2,,,   2.2,   3.8(0.0),,  -0.3,,  -4.3,-193.5,  -0.5,,  -3.4,  -0.2,  -0.6,  -3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:42:00,,,  28.1,   4.8,,,   5.2,,  17.3,   0.2,,,   2.2,  13.8(0.1),,  -0.2(0.1),,  -0.5,-193.5,  -0.5,,  -3.4,  -0.2,  -0.6,  -3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:42:02,,,  28.1,   4.8,,,   5.2,,  17.3,   0.2,,   0.4,   2.2,   5.1(0.0),(0.4),  -0.4,,  -0.5,-193.5,  -0.5,,  -3.4,  -0.2,  -0.6,  -3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:42:04,,   0.0,  28.1,   4.8,,,   5.3,,  17.3,   0.2,,   0.4,   1.5,   4.1,,  -1.4(0.0),,  -1.2,-193.8,  -0.5,,  -3.4,  -0.2,  -0.5,  -2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:42:08,,,  28.1,  19.9,,,   5.3,,   2.2,   0.2,,   0.9,   1.0,   8.0(0.1),(0.1),  -0.5(0.1),,  -3.0,-193.8,  -0.5,  -1.3,  -3.4,  -0.2,  -0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:42:10,,,  28.1,  19.9,,,   5.3,,   2.2,   0.2,,   0.9,   1.5,   4.0(0.5),,  -2.5(0.0),,  -2.7,-194.0,  -0.5,  -1.3,  -3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:42:12,,   0.9,  24.3,  19.9,,,   5.3,,   2.2,   1.2,,   0.5,   0.5,   2.9(0.1),, -17.8,  -1.8,  -2.7,-194.0,  -0.5,  -1.3,  -0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:42:14,,   1.6,  24.3,  19.9,,,   5.3,,   2.2,   1.2,   0.5,,,   2.9(0.1),,  -5.0,  -0.4,  -2.7,-193.0,  -0.5,  -1.3,  -1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:42:16,,   0.9,  24.3,  19.9,,,   5.3,,   2.2,   1.2,   0.5,   0.5,,   2.9,,  -2.6,  -0.4,  -2.9,-193.0,  -0.5,  -1.3,  -1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:42:18,,   0.9,  24.3,  19.9,,,   5.2,,   2.2,   0.2,   0.5,   0.5,,   3.3(0.7),,  -2.3,,  -2.9,-193.0,  -0.5,  -1.3,  -2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:42:20,,,  24.3,  19.9,,,   5.2,,   2.2,   0.2,   0.5,   0.5,   0.5,   4.3,   0.0,  -1.5(0.1),,  -3.3,-193.0,  -0.5,  -1.3,  -2.4,  -0.2,  -0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:42:24,,   0.0,  19.3,  20.1,,,   5.9,,   2.2,   0.2,   0.5,   1.5,,   3.1(0.8),,  -7.5(0.4),,  -2.6,-193.1,  -0.5,  -1.3,  -2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:42:26,,   1.6,  19.3,  20.1,   0.9,,   5.9,,   1.5,   0.2,   1.5,,,   0.2(0.1),(0.2), -11.5(0.1),  -0.4,  -1.8,-193.1,  -0.5,  -1.3,  -2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:42:28,,   0.9,   0.7,  20.1,   0.9,,   5.9,,   1.5,   0.2,   1.5,,   0.0,   0.2,  -1.2,  -5.1(0.0),  -0.4,  -1.8,-193.2,  -0.5,  -1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:42:30,,   0.9,   0.7,  20.1,   0.9,,   5.9,,   1.5,   0.2,   0.5,,   0.0,   1.2(0.4),  -1.2(0.0),  -5.9,  -0.4,  -1.8,-193.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:42:32,,,   0.7,  20.1,   0.9,,   5.9,,   1.5,   0.2,   0.5,,   0.0,  15.6(0.0),   0.2,   1.6(1.6),  -0.5,  -2.2,-193.2,  -1.2,  -1.3,  -2.8,  -0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:42:34,,,   0.7,  19.9,   0.9,,   5.9,,   1.5,   0.2,   0.5,,   0.0,   2.2,   0.2,   2.8(1.2),  -0.5,  -2.9,-193.2,  -1.1,  -1.3,  -2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:42:36,,,   0.7,  19.9,   0.9,,   5.9,,   1.5,   0.2,   0.5,,   0.0,   2.2,   0.2,   2.8(0.1),  -0.5,  -2.9,-193.2,  -1.1,  -1.3,  -2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:42:40,,,,,   1.2,,   5.9,,   1.5,   0.2,   0.5,,   0.0,   1.2,   0.2,   4.3(0.6),  -0.5,  -3.1,-193.2,  -1.3,  -1.3,  -1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:42:41,,,,   3.0,   1.2,,   5.9,,   1.5,   0.2,   0.5,,   0.0,   1.2,   0.2,   3.6(0.1),  -0.5,  -3.1,-193.2,  -1.3,  -1.3,  -1.6,  -0.0,  -0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:42:43,,,,,   1.2,,   6.1,,   1.5,   0.2,   0.5,,   0.0,   1.2,   0.2,   4.3(0.5),  -0.5,  -3.1,-193.2,  -1.3,  -1.3,  -1.6,  -0.0,  -0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
